job title,covered skills,missing skills,intersecting course skills,gt label
HPE_SW_Engineer_Firmware,"['C', 'C++', 'Communication', 'Debugging', 'Operating Systems', 'Teamwork']","['Analytical skills', 'Assembly Language', 'Design', 'Efficiency', 'Firmware Development', 'Hardware design', 'Logging', 'Problem Solving Skills']","[('CS164', ['Debugging']), ('CS214', ['Debugging']), ('CS270', ['C++', 'C']), ('CS314', ['Teamwork', 'Communication']), ('CS370', ['Operating Systems'])]",0.4285714285714286
HPE_Software_Designer,"['Communication', 'Debugging', 'Documentation', 'Software Design', 'Teamwork']","['Analytical skills', 'Application Design', 'Code Review', 'Collaboration', 'Logging', 'Maintaining software applications', 'Problem Solving Skills', 'Programming', 'Requirements gathering', 'Software Development', 'Software testing']","[('CS164', ['Debugging']), ('CS214', ['Documentation', 'Debugging', 'Software Design']), ('CS314', ['Teamwork', 'Communication'])]",0.3125
HPE_Systems_Software_Engineer,"['Databases', 'Networking', 'Operating Systems', 'Software Design', 'Teamwork']","['Analytical skills', 'Coding skills', 'Compilers', 'Hardware design', 'Problem Solving Skills', 'Programming', 'Routers']","[('CS110 - Modules', ['Databases']), ('CS214', ['Software Design']), ('CS250', ['Databases']), ('CS312', ['Databases']), ('CS314', ['Teamwork', 'Databases', 'Networking']), ('CS370', ['Operating Systems'])]",0.41666666666666663
HPE_Test_Engineer,"['Communication', 'Teamwork']","['Analytical skills', 'Problem Solving Skills', 'Scheduling', 'System Design', 'Test Planning']","[('CS314', ['Teamwork', 'Communication'])]",0.2857142857142857
HPE_VLSI_Engineer,"['Algorithms', 'Teamwork']","['Analytical skills', 'Automation', 'Decision making', 'Design', 'Efficiency', 'Electronic Design', 'Hardware design', 'Problem Solving Skills', 'Programming', 'Scripting']","[('CS152', ['Algorithms']), ('CS164', ['Algorithms']), ('CS165', ['Algorithms']), ('CS314', ['Teamwork'])]",0.16666666666666663
HP_Associate_Software_Developer,"['Integration Tests', 'Microservices', 'Python', 'Teamwork', 'Testing']","['API Tests', 'Agile software development', 'Automated security scanning', 'Automated tests', 'Automation', 'Collaboration', 'Creative Solutions', 'DevOps', 'End-to-End Tests', 'High standards', 'Innovation', 'JavaScript', 'Node.js', 'Software Development', 'Technical leadership', 'Terraform', 'Test Automation', 'TypeScript', 'Virtual Desktop Infrastructure']","[('CS150', ['Python']), ('CS164', ['Testing']), ('CS220', ['Python']), ('CS312', ['Microservices']), ('CS314', ['Teamwork', 'Integration Tests']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python'])]",0.20833333333333337
HP_Software_Quality_Engineer,"['Communication', 'Debugging', 'Project Management', 'Quality Assurance', 'Teamwork', 'Testing']","['Agile development', 'Agile methodology', 'Analytical skills', 'Building new solutions', 'CI/CD', 'Code Review', 'Coding skills', 'Collaboration', 'Customer engagement', 'Customer needs', 'Design', 'Design Discussions', 'Efficiency', 'Innovation', 'JIRA', 'Leadership', 'Manual Testing', 'Mentorship', 'Problem Solving Skills', 'Product validation', 'Scripting', 'Software Development', 'Software Engineering', 'Software Quality (SQA/SQC)', 'Software testing', 'Test Planning', 'TestRail', 'Testing Strategies']","[('CS164', ['Debugging', 'Quality Assurance', 'Testing']), ('CS214', ['Debugging', 'Project Management']), ('CS314', ['Teamwork', 'Communication', 'Project Management'])]",0.17647058823529416
Meta_Software_Engineer,"['C++', 'Debugging', 'Documentation', 'Hardware', 'Java', 'Operating Systems', 'Prototyping', 'Python', 'Quality Assurance', 'Testing']","['AR/VR', 'Analytical skills', 'Architectural tradeoffs', 'Artificial Intelligence (AI)', 'Augmented reality', 'Code Review', 'Collaboration', 'Design', 'Development', 'Efficiency', 'Embedded systems', 'Firmware Development', 'Game engine development', 'Hardware design', 'Hardware development', 'Infrastructure', 'Innovation', 'Mobile Software Experience', 'PHP', 'Problem Solving Skills', 'Programming', 'Software Development', 'Software architecture', 'Software engineering quality', 'Technical leadership', 'Virtual reality', 'mobile app development', 'robotics']","[('CS110', ['Hardware']), ('CS150', ['Python']), ('CS162', ['Java']), ('CS164', ['Java', 'Debugging', 'Quality Assurance', 'Testing']), ('CS165', ['Java']), ('CS214', ['Documentation', 'Java', 'Debugging']), ('CS220', ['Python']), ('CS270', ['C++']), ('CS314', ['Java']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS370', ['Operating Systems']), ('CS445', ['Python']), ('CS464', ['Prototyping'])]",0.26315789473684215
Meta_Software_Engineer_Android,"['Optimization', 'Quality Assurance']","['API design', 'Analytical skills', 'Android Programming Techniques', 'Android native languages', 'Benchmarking', 'Building Reusable Android Software Components', 'Building complex applications targeting Android', 'Efficiency', 'Infrastructure', 'Mobile memory management', 'Multithreading programming', 'Performance', 'Performance Debugging', 'Programming', 'Software Development', 'Unit testing', 'User Interfaces (UI)']","[('CS164', ['Quality Assurance']), ('CS314', ['Optimization'])]",0.10526315789473684
Meta_Software_Engineer_Codesign,"['C', 'C++', 'Communication', 'Hardware', 'Java', 'Networking', 'Python', 'Teamwork']","['AI and ML accelerators', 'Analytical skills', 'CPUs', 'Collaboration', 'Community Contribution', 'Compute technologies', 'Distributed systems', 'Full stack analysis', 'GPUs', 'Hardware design', 'Large-scale infrastructure', 'PHP', 'Problem Solving Skills', 'Programming', 'Publications', 'Scripting', 'Storage Systems', 'Technical leadership', 'workload architectural analysis']","[('CS110', ['Hardware']), ('CS150', ['Python']), ('CS162', ['Java']), ('CS164', ['Java']), ('CS165', ['Java']), ('CS214', ['Java']), ('CS220', ['Python']), ('CS270', ['C++', 'C']), ('CS314', ['Teamwork', 'Communication', 'Java', 'Networking']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python'])]",0.2962962962962963
Meta_Software_Engineer_Computer_Vision,"['C++', 'Python', 'Quality Assurance']","['AI system design', 'AR/VR', 'Architecture Design', 'Artificial Intelligence (AI)', 'Benchmarking', 'Computer Vision', 'Deep learning', 'Experience with distributed systems', 'Innovation', 'Leadership', 'ML rigor', 'Machine learning', 'Mentorship', 'Methodology Development', 'Programming', 'PyTorch', 'System Interaction', 'Technical leadership', 'Vision Systems']","[('CS150', ['Python']), ('CS164', ['Quality Assurance']), ('CS220', ['Python']), ('CS270', ['C++']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python'])]",0.13636363636363635
Meta_Software_Engineer_Frontend,"['Quality Assurance', 'Teamwork', 'Web Applications']","['API design', 'Architecture Design', 'CSS', 'Collaboration', 'Designing Interfaces', 'Front-end Systems', 'Front-end frameworks', 'HTML', 'High performance', 'Innovation', 'JavaScript', 'Large-Scale Product Development', 'Performance Debugging', 'Performance and Scalability', 'React.js', 'Reusable', 'Software Development', 'Software Engineering', 'Unit testing', 'User Interface Components']","[('CS164', ['Quality Assurance']), ('CS312', ['Web Applications']), ('CS314', ['Teamwork'])]",0.13043478260869568
Meta_Software_Engineer_Infrastructure,"['C', 'C++', 'Communication', 'Java', 'Python', 'Quality Assurance', 'Teamwork', 'Testing']","['Analytical skills', 'Building large-scale infrastructure applications', 'Code Review', 'Collaboration', 'Compute technologies', 'Cross-functional collaboration', 'Design', 'Design Reviews', 'Efficiency', 'Exposure to architectural patterns', 'JavaScript', 'Large scale software applications', 'Leadership', 'Monitoring', 'PHP', 'Quality improvement', 'Quality work', 'Reliability', 'Scalability', 'Software Development', 'Software Engineering', 'System Resources', 'Technical leadership']","[('CS150', ['Python']), ('CS162', ['Java']), ('CS164', ['Java', 'Quality Assurance', 'Testing']), ('CS165', ['Java']), ('CS214', ['Java']), ('CS220', ['Python']), ('CS270', ['C++', 'C']), ('CS314', ['Teamwork', 'Communication', 'Java']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python'])]",0.25806451612903225
Microsoft_Applied_Scientist,"['Communication', 'Python', 'Quality Assurance', 'Research', 'Teamwork']","['AI/ML', 'Active learning', 'Artificial Intelligence (AI)', 'Bayesian networks', 'Collaboration', 'Compute technologies', 'Critical feedback', 'Data integrity', 'Data preparation', 'Data-driven Research', 'Deep learning', 'Extract', 'Innovation', 'LLMs', 'Load (ETL)', 'Machine learning', 'Multi-modal models', 'Predictive Analytics', 'Probabilistic graphical models', 'Publications', 'R', 'Reinforcement learning', 'SLMs', 'Scala', 'Statistical Techniques', 'Statistics', 'Technical leadership', 'Time series', 'Transform']","[('CS110', ['Research']), ('CS150', ['Python', 'Research']), ('CS164', ['Quality Assurance']), ('CS220', ['Python']), ('CS314', ['Teamwork', 'Communication']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python'])]",0.1470588235294118
Microsoft_Fullstack,"['C', 'C++', 'Java', 'Privacy', 'Python', 'Quality Assurance', 'Security']","['Accessibility', 'Automation', 'C#', 'Collaboration', 'Compliance', 'Data analysis', 'Efficiency', 'Innovation', 'JavaScript', 'Monitoring', 'Performance', 'Problem Solving Skills', 'Programming', 'Reliability', 'Safety', 'Service level agreement', 'Software Development']","[('CS110', ['Security', 'Privacy']), ('CS150', ['Security', 'Python', 'Privacy']), ('CS162', ['Java']), ('CS164', ['Java', 'Quality Assurance']), ('CS165', ['Java']), ('CS214', ['Java']), ('CS220', ['Python']), ('CS270', ['C++', 'C']), ('CS314', ['Java']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python']), ('CS456', ['Privacy'])]",0.29166666666666663
Microsoft_Security_Researcher,"['Communication', 'Java', 'Malware Analysis', 'Project Management', 'Prototyping', 'Python', 'Research', 'Security', 'Teamwork']","['Actionable Intelligence', 'Address Security Issues', 'Analyze Threat Trends', 'Apache Spark', 'Architecture Design', 'Automation', 'C#', 'Cloud Identity TTPs', 'Cloud architectures', 'Cloud computing', 'Code Contribution', 'Data Mining', 'Data analysis', 'Data-driven inference methods', 'Digital Technology Platforms', 'Distributed computing', 'Experimentation', 'Incident response', 'Innovation', 'Intelligence Requirements', 'Machine learning', 'Malicious Activity Detection', 'Operational Impact', 'Penetration testing', 'Problem Solving Skills', 'Product development', 'Programming', 'Protect tools', 'Regulatory Scrutiny', 'Research Methodology', 'Scala', 'Security Analysis', 'Security Domain', 'Signature Detection', 'Statistics', 'Strong Quantitative Skills', 'Systemic Security Issues', 'Technical leadership', 'Telemetry', 'Threat Actor TTPs', 'Threat Analysis', 'Threat Hunts', 'Threat Reporting']","[('CS110', ['Security', 'Research']), ('CS150', ['Security', 'Python', 'Research']), ('CS162', ['Java']), ('CS164', ['Java']), ('CS165', ['Java']), ('CS214', ['Java', 'Project Management']), ('CS220', ['Python']), ('CS314', ['Teamwork', 'Communication', 'Java', 'Project Management']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python']), ('CS456', ['Malware Analysis']), ('CS464', ['Prototyping'])]",0.17307692307692313
Microsoft_Software_Engineer_AI_ML,"['C', 'C++', 'Debugging', 'Java', 'Privacy', 'Python', 'Quality Assurance', 'Security', 'Testing']","['AI/ML', 'Accessibility', 'Architecture Design', 'Artificial Intelligence (AI)', 'Automation', 'C#', 'Code Creation', 'Coding skills', 'Collaboration', 'Compliance', 'Compute technologies', 'Continuous improvement (CI)', 'Customer needs', 'Data analysis', 'Deployment practices', 'Design Documentation', 'Efficiency', 'Estimations', 'Feature Deployments', 'Feedback Integration', 'Identifying Dependencies', 'JavaScript', 'ML models', 'Machine learning', 'Monitoring', 'Orchestration patterns', 'Performance', 'Performance Debugging', 'Problem Solving Skills', 'Product development', 'Programming', 'Reliability', 'Responsible AI practices', 'Safety', 'Scalability', 'Service Impacts', 'Service level agreement', 'Software Engineering', 'System behavior insights', 'System functionality', 'Technical Validation', 'Telemetry', 'User Impacts', 'User experience (UX)']","[('CS110', ['Security', 'Privacy']), ('CS150', ['Security', 'Python', 'Privacy']), ('CS162', ['Java']), ('CS164', ['Java', 'Debugging', 'Quality Assurance', 'Testing']), ('CS165', ['Java']), ('CS214', ['Java', 'Debugging']), ('CS220', ['Python']), ('CS270', ['C++', 'C']), ('CS314', ['Java']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python']), ('CS456', ['Privacy'])]",0.16981132075471694
Microsoft_Software_Engineering_Security,"['C', 'C++', 'Communication', 'Debugging', 'Java', 'Python', 'Quality Assurance', 'Security', 'Testing']","['Analytical skills', 'Automation', 'Business operations', 'C#', 'Code building', 'Collaboration', 'Compliance', 'Continuous improvement (CI)', 'Customer needs', 'Data analysis', 'Deployment practices', 'Design Documentation', 'Development', 'Efficiency', 'Estimations', 'Feedback', 'Feedback Integration', 'Identifying Dependencies', 'JavaScript', 'Logs', 'Performance', 'Problem Solving Skills', 'Product Security', 'Programming', 'Regulations', 'Reliability', 'Safety', 'Secure coding standards', 'Security Policies', 'Security tools', 'Software Development', 'Software Engineering', 'System behavior insights', 'Telemetry', 'Test Automation', 'Time management', 'Tooling']","[('CS110', ['Security']), ('CS150', ['Security', 'Python']), ('CS162', ['Java']), ('CS164', ['Java', 'Debugging', 'Quality Assurance', 'Testing']), ('CS165', ['Java']), ('CS214', ['Java', 'Debugging']), ('CS220', ['Python']), ('CS270', ['C++', 'C']), ('CS314', ['Communication', 'Java']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python'])]",0.19565217391304346
Netflix_Software_Engineer_Intern,"['Communication', 'Java', 'Python', 'Teamwork']","['Building media apps', 'Collaboration', 'Content Engineering', 'Continual improvement', 'Contribution', 'Cross-functional collaboration', 'HTML', 'Innovation', 'Kotlin', 'Maintaining software applications', 'Media distribution workflows', 'Mentorship', 'Problem Solving Skills', 'Product reviews', 'React.js', 'Software Development', 'Software Engineering', 'System Design', 'Technical leadership', 'Tooling', 'TypeScript', 'User experience (UX)', 'User-centered design']","[('CS150', ['Python']), ('CS162', ['Java']), ('CS164', ['Java']), ('CS165', ['Java']), ('CS214', ['Java']), ('CS220', ['Python']), ('CS314', ['Teamwork', 'Communication', 'Java']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python'])]",0.14814814814814814
OpenAI_Software_Engineer_Real_Time,"['Communication', 'Configuration Management', 'Fault Tolerance', 'Microservices', 'Quality Assurance', 'Security', 'Teamwork']","['Automation', 'Availability', 'Cloud computing', 'Cloud environments', 'Cloud infrastructure', 'Collaboration', 'Containerization', 'Cross-functional collaboration', 'Design', 'Development', 'Efficiency', 'Feedback', 'Implementation', 'Infrastructure', 'Infrastructure as code (IaC)', 'Kubernetes', 'Monitoring', 'Observability Tools', 'Performance', 'Performance Improvement', 'Problem Solving Skills', 'Programming', 'Reliability', 'Resilient design patterns', 'Resilient systems', 'Scalability', 'Scripting', 'Service Level Indicators', 'Service Level Objectives', 'Service mesh technologies', 'System Design', 'System Optimization', 'Tooling', 'Troubleshooting']","[('CS110', ['Security']), ('CS150', ['Security']), ('CS164', ['Quality Assurance']), ('CS312', ['Microservices']), ('CS314', ['Teamwork', 'Communication', 'Configuration Management']), ('CS458', ['Fault Tolerance'])]",0.1707317073170732
OpenAI_Software_Engineering_Applied_Engineering,"['Optimization', 'Python', 'Quality Assurance']","['AI/ML', 'Collaboration', 'Competing priorities', 'Compute technologies', 'Cross-functional collaboration', 'Customer engagement', 'Customer needs', 'Cutting edge technology', 'Deadlines', 'Efficiency', 'JavaScript', 'MySQL', 'PostgreSQL', 'Problem Solving Skills', 'Product development', 'Programming', 'React.js', 'Relational databases', 'Scalability', 'Speed', 'User experience (UX)']","[('CS150', ['Python']), ('CS164', ['Quality Assurance']), ('CS220', ['Python']), ('CS314', ['Optimization']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python'])]",0.125
Paypal_Android_Engineer,"['Application Development', 'Clean Code', 'Git', 'Java', 'Quality Assurance', 'Teamwork']","['Agile development', 'Code Review', 'Collaboration', 'Customer engagement', 'Development', 'Experience: mobile UI/UX design', 'Innovation', 'JSON', 'Java Frameworks', 'Kotlin', 'Mobile UI/UX Design', 'Programming', 'REST APIs', 'Software Development', 'Software Development Lifecycle', 'Unit testing', 'User experience (UX)']","[('CS162', ['Java']), ('CS164', ['Git', 'Java', 'Quality Assurance']), ('CS165', ['Java']), ('CS214', ['Git', 'Java']), ('CS314', ['Git', 'Teamwork', 'Clean Code', 'Java']), ('CS430', ['Application Development'])]",0.26086956521739135
Paypal_Fresh_Grad_SE,"['Git', 'Java', 'Software Design', 'Teamwork']","['Agile development', 'Agile methodology', 'Code craftsmanship', 'Development', 'Enterprise Application Monitoring', 'JSON', 'Maintaining software applications', 'NoSQL', 'Organization', 'REST APIs', 'Rule Management Systems', 'SQL', 'SVN', 'Software Development', 'Spring', 'Version control']","[('CS162', ['Java']), ('CS164', ['Git', 'Java']), ('CS165', ['Java']), ('CS214', ['Git', 'Java', 'Software Design']), ('CS314', ['Git', 'Teamwork', 'Java'])]",0.19999999999999996
Paypal_Platforms_Engineering,"['Git', 'Java', 'Maven', 'Optimization']","['App servers', 'Backend development', 'BigQuery', 'Business operations', 'Cloud infrastructure', 'Code Review', 'Collaboration', 'Continuous integration', 'Cross-functional collaboration', 'Database management', 'Design', 'Design Discussions', 'Design and development methodologies', 'Development', 'Experience with Systems', 'Financial infrastructure', 'Financial literacy', 'Firestore', 'GCP', 'High-quality systems', 'Infrastructure', 'Innovation', 'JDBC/ORM', 'JMS', 'Leadership', 'Mentorship', 'NoSQL', 'ORM tools', 'Oracle', 'Payment Processing Industry Knowledge', 'Problem Solving Skills', 'REST APIs', 'Regulations', 'Reliability', 'Requirements gathering', 'SQL', 'Scalability', 'Servlet containers', 'Software Engineering', 'System Optimization', 'Team collaboration']","[('CS162', ['Java']), ('CS164', ['Git', 'Java']), ('CS165', ['Java']), ('CS214', ['Git', 'Java']), ('CS314', ['Git', 'Optimization', 'Java', 'Maven'])]",0.0888888888888889
Paypal_SE_Growths_Market,"['Databases', 'Java', 'Quality Assurance']","['Backend development', 'Collaboration', 'Customer engagement', 'Efficiency', 'Financial literacy', 'Hibernate', 'Innovation', 'J2EE', 'MySQL', 'New product development', 'Object-oriented design', 'Oracle', 'Platform expansion', 'Programming', 'REST APIs', 'Software Development', 'Spring', 'Spring Boot', 'System Design', 'Unit testing', 'User acquisition', 'Web Services', 'Web development']","[('CS110 - Modules', ['Databases']), ('CS162', ['Java']), ('CS164', ['Java', 'Quality Assurance']), ('CS165', ['Java']), ('CS214', ['Java']), ('CS250', ['Databases']), ('CS312', ['Databases']), ('CS314', ['Databases', 'Java'])]",0.11538461538461542
Paypal_Software_Engineer,"['Hadoop', 'Java', 'Quality Assurance', 'Testing', 'Unix']","['Code quality', 'Collaboration', 'Compliance', 'Database Access', 'Efficiency', 'Google BigQuery', 'Governance', 'Innovation', 'Machine learning', 'Modernization', 'Performance Analytics', 'Performance optimization', 'Platform Governance', 'Problem Solving Skills', 'Remediation', 'Risk management', 'SQL', 'Scalability', 'Service Monitoring', 'Software Development', 'Spring Boot', 'Statistical Analysis', 'System Design', 'System Layers', 'Troubleshooting']","[('CS162', ['Java']), ('CS164', ['Java', 'Quality Assurance', 'Testing']), ('CS165', ['Java']), ('CS214', ['Java']), ('CS314', ['Unix', 'Java']), ('CS455', ['Hadoop'])]",0.16666666666666663
Sony_Blockchain_Developer,"['Algorithms', 'Blockchain', 'C', 'C++', 'Communication', 'Cryptocurrency', 'Cryptography', 'Hyperledger', 'Java', 'Python', 'Quality Assurance', 'Research', 'Solidity', 'Teamwork', 'Testing']","['Asymmetric key', 'Blockchain/Crypto', 'Crypto Techniques', 'Crypto algorithms', 'Crypto currencies', 'Cutting edge technology', 'Design', 'Development', 'Distributed consensus methodologies', 'Encryption', 'Erlang', 'Ethereum', 'Golang', 'Hash functions', 'Haskell', 'Innovation', 'Knowledge sharing', 'Open source tools', 'Presentation skills', 'Privacy-Preserving Features', 'Programming', 'Quality orientation', 'Rust', 'Scala', 'Signatures', 'Software architecture', 'Summarization Skills', 'Symmetric key']","[('CS110', ['Research']), ('CS150', ['Python', 'Research']), ('CS152', ['Algorithms']), ('CS162', ['Java']), ('CS164', ['Algorithms', 'Java', 'Quality Assurance', 'Testing']), ('CS165', ['Java', 'Algorithms']), ('CS214', ['Java']), ('CS220', ['Python']), ('CS270', ['C++', 'C']), ('CS314', ['Teamwork', 'Communication', 'Java']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python']), ('CS457', ['Cryptography']), ('CS458', ['Cryptocurrency', 'Solidity', 'Hyperledger', 'Blockchain'])]",0.34883720930232553
Sony_Software_Design_Engineer,"['Algorithms', 'Application Development', 'C++', 'Communication', 'Project Management', 'Teamwork']","['Algorithm Research', 'Computer Vision', 'Computer Vision Algorithms', 'Creative Solutions', 'Deep learning', 'Image Processing', 'Innovation', 'Leadership', 'Software Development', 'Time management']","[('CS152', ['Algorithms']), ('CS164', ['Algorithms']), ('CS165', ['Algorithms']), ('CS214', ['Project Management']), ('CS270', ['C++']), ('CS314', ['Teamwork', 'Communication', 'Project Management']), ('CS430', ['Application Development'])]",0.375
Spotify_Backend_Engineer_Audiobooks,"['Clean Code', 'Communication', 'Docker', 'Java', 'Python']","['Backend Standard Methodologies', 'Backend development', 'Cloud platforms', 'Collaboration', 'Containerization', 'Content Processing', 'Database management', 'Distributed systems', 'Efficiency', 'GCP', 'High-quality systems', 'Identifying bottlenecks', 'Implementation', 'Improvement', 'Innovation', 'JavaScript', 'Leadership', 'Maintaining software applications', 'Mentorship', 'Next.js', 'Performance at scale', 'Problem Solving Skills', 'Product development', 'Query optimization', 'React.js', 'Relational databases', 'Scalability', 'Scalable architectures', 'Software architecture', 'System Design', 'System uptime management', 'Technical leadership', 'Tooling', 'TypeScript', 'User experience (UX)', 'end-to-end design', 'non-relational databases', 'schema design']","[('CS150', ['Python']), ('CS162', ['Java']), ('CS164', ['Java']), ('CS165', ['Java']), ('CS214', ['Java']), ('CS220', ['Python']), ('CS314', ['Communication', 'Clean Code', 'Docker', 'Java']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python'])]",0.11627906976744184
Spotify_Backend_Engineer_Data_Platform,"['Algorithms', 'Java', 'Teamwork']","['Accommodations', 'Autonomy', 'Backend services', 'Collaboration', 'Customer needs', 'Data Engineering', 'Data Quality', 'Data structures', 'Innovation', 'Iteration', 'Observability', 'Pipelines', 'Problem Solving Skills', 'Reliability', 'Scala', 'Scalability', 'System Design', 'Team collaboration', 'Tooling', 'User workflows', 'data pipelines']","[('CS152', ['Algorithms']), ('CS162', ['Java']), ('CS164', ['Java', 'Algorithms']), ('CS165', ['Java', 'Algorithms']), ('CS214', ['Java']), ('CS314', ['Teamwork', 'Java'])]",0.125
Spotify_Data_Scientist_Audiobooks,"['Communication', 'Python']","['A/B testing', 'Analytical skills', 'Collaboration', 'Compute technologies', 'Data analysis', 'Data exploration', 'Data visualization', 'Design', 'Development', 'Excellent Communication Skills', 'Feature engineering', 'Forecasting', 'Implementation', 'Innovation', 'Key Performance Metrics', 'Machine learning', 'Measurement techniques', 'Modeling', 'Product development', 'Quantitative analysis', 'Real-time Monitoring', 'SQL', 'Statistical Knowledge', 'Statistics', 'Strategic planning', 'Tableau', 'Visual Dashboards']","[('CS150', ['Python']), ('CS220', ['Python']), ('CS314', ['Communication']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python'])]",0.06896551724137934
Spotify_Junior_Backend_Engineer,"['Algorithms', 'Clean Code', 'Databases', 'Java', 'Linux', 'Python', 'Quality Assurance', 'Reasoning', 'Teamwork']","['Automated tests', 'Availability', 'Backend development', 'Backend services', 'Collaboration', 'Continuous Delivery (CD)', 'Continuous development', 'Data Engineering', 'Data structures', 'Defensive programming', 'Deployment Pipelines', 'Design', 'Google Cloud Bigtable', 'Google Cloud SQL', 'Implementation', 'Infrastructure Building', 'Innovation', 'Knowledge sharing', 'Low latency', 'Maintaining Systems', 'Modernization', 'NoSQL', 'Operational Responsibility', 'Programming', 'Quality focus', 'Reliability', 'SQL', 'Scala', 'Scalability', 'Service Monitoring']","[('CS110 - Modules', ['Databases']), ('CS150', ['Python']), ('CS152', ['Algorithms']), ('CS162', ['Java']), ('CS164', ['Algorithms', 'Java', 'Quality Assurance', 'Linux']), ('CS165', ['Java', 'Algorithms']), ('CS214', ['Java']), ('CS220', ['Python']), ('CS250', ['Databases']), ('CS312', ['Databases']), ('CS314', ['Teamwork', 'Clean Code', 'Java', 'Databases', 'Linux']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS440', ['Reasoning']), ('CS445', ['Python'])]",0.23076923076923073
Tesla_Security_Engineer,"['C', 'C++', 'Java', 'Python', 'Security', 'Teamwork']","['Auditing code', 'Automation', 'Collaboration', 'Cybersecurity', 'Develop automated systems', 'Excellent Communication Skills', 'Fuzzing', 'Golang', 'Innovation', 'Modeling', 'NoSQL', 'Penetration testing', 'Programming', 'Reliability', 'Remediation', 'Risk analysis', 'Rust', 'SQL', 'Sanitizers', 'Secure architecture design', 'Security reviews', 'Security solution design', 'Software testing', 'Source code auditing', 'Supply-chain validation', 'Threat modeling', 'Timely resolution', 'Vulnerability', 'Vulnerability tracking']","[('CS110', ['Security']), ('CS150', ['Security', 'Python']), ('CS162', ['Java']), ('CS164', ['Java']), ('CS165', ['Java']), ('CS214', ['Java']), ('CS220', ['Python']), ('CS270', ['C++', 'C']), ('CS314', ['Teamwork', 'Java']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python'])]",0.17142857142857137
Tesla_Software_Compliance_Engineer,"['C', 'C++', 'Communication', 'Debugging', 'Java', 'Python', 'Testing']","['C#', 'Collaboration', 'Compute technologies', 'Data analysis', 'Development', 'Embedded environments/protocols', 'Firmware Development', 'Golang', 'Innovation', 'Interpersonal Skills', 'Matlab', 'Measurement techniques', 'Modeling', 'Modeling and simulation', 'NoSQL', 'Power quality knowledge', 'Power system knowledge', 'Prioritization', 'Programming', 'Rust', 'SIL/HIL/Integration testing', 'SQL', 'Simulation', 'Simulink', 'Software architecture', 'Stakeholder Management', 'Standards Implementation', 'System Design', 'Test Engineering', 'Validation', 'Web development']","[('CS150', ['Python']), ('CS162', ['Java']), ('CS164', ['Java', 'Debugging', 'Testing']), ('CS165', ['Java']), ('CS214', ['Java', 'Debugging']), ('CS220', ['Python']), ('CS270', ['C++', 'C']), ('CS314', ['Communication', 'Java']), ('CS320', ['Python']), ('CS345', ['Python']), ('CS445', ['Python'])]",0.1842105263157895
Tesla_Software_Engineer_Firmware,"['C', 'Communication', 'Debugging', 'Software Design', 'Static Analysis']","['Algorithm Development', 'Analytical skills', 'Assembly Language', 'Automated tests', 'Code optimization', 'Collaboration', 'Design', 'Embedded Development', 'Embedded Software Development', 'Embedded microprocessor', 'Embedded systems', 'Fuzzing', 'Hardware design', 'Implementation', 'Innovation', 'Knowledge sharing', 'Performance and optimization trade-offs', 'Problem Solving Skills', 'Programming', 'Real-time Controls', 'Real-time embedded environment', 'Software Development', 'Software Development Tools', 'Software Systems', 'System debugging', 'Test-driven Development', 'Testing/Verification Tools', 'robotics']","[('CS164', ['Debugging']), ('CS214', ['Debugging', 'Software Design']), ('CS270', ['C']), ('CS314', ['Communication']), ('CS415', ['Static Analysis'])]",0.1515151515151515
Tesla_Software_Engineer_Recruiting,"['Design Patterns', 'Optimization', 'Web Applications']","['Code quality', 'Collaboration', 'Compute technologies', 'Creative Solutions', 'Design', 'Enhancing existing functionality', 'Golang', 'JavaScript', 'Leadership', 'Maintaining software applications', 'Performance', 'Problem Solving Skills', 'SQL', 'TypeScript', 'Vue', 'Web development']","[('CS312', ['Web Applications']), ('CS314', ['Optimization']), ('CS414', ['Design Patterns'])]",0.1578947368421053
